What is the probability of a Type 1 error equal to?	"The calculated <a href=""/significance-level"">significance level</a> from the <a href=""/hypothesis-test"">hypothesis test</a> (not the pre-set threshold)."	type-1-hypothesis-error
Question / Key Term	Answer / Definition	type-2-hypothesis-error
What is a Type 2 hypothesis error?	"A <a href=""/false-negative"">false negative</a> where we state we <strong>do not</strong> have sufficient evidence to reject the <a href=""/null-hypothesis"">null hypothesis</a>, but actually, the <a href=""/alternative-hypothesis"">alternative hypothesis</a> is ‘true’."	type-2-hypothesis-error
<strong>Question / Key Term</strong>	<strong>Answer / Definition</strong>	types-of-wave
What are the two main groups of waves?	Transverse waves and longitudinal waves.	types-of-wave
What distinguishes transverse and longitudinal waves?	The direction of oscillation (vibration) relative to the direction of energy transfer.	types-of-wave
Question: What is the geometric interpretation of adding a vector \(\pmatrix{a\\b}\) to a point \(\pmatrix{x\\y}\)?		vector-translation
Question: Why can vector translation be represented by vectors but not by matrices?		vector-translation
Question: Translate the point \((1,0)\) by vector \(\pmatrix{4\\-1}\). What is the new point?		vector-translation
Question: Translate the point \((-2,3)\) by vector \(\pmatrix{-1\\2}\). What is the new point?		vector-translation
Why is the Vernam cipher always more secure than the Caesar cipher?	The Vernam cipher, if implemented correctly, is mathematically unbreakable, while the Caesar cipher can easily be cracked.	vernam-caesar-comparison
How can cracking the Caesar cipher be achieved but not the Vernam cipher?	Statistical analysis of letter frequencies can crack the Caesar cipher but not the Vernam cipher.	vernam-caesar-comparison
What property of the Vernam cipher prevents repeating patterns in the ciphertext?	The Vernam cipher doesn’t encrypt the same plaintext letter as the same ciphertext.	vernam-caesar-comparison
i	"\(i\)	The imaginary constant, defined by \(i=\sqrt{-1}\) and \(i^2=-1\)."	video-as-further-pure
real number	A number which can be rational or irrational, and can be approximated to a single decimal number.	video-as-further-pure
imaginary number	A number which is multiplied by the constant \(i\) and only has an imaginary part.	video-as-further-pure
complex number	A real number and an imaginary number added together, of the form \(z=x+yi\).	video-as-further-pure
How do you express the real and imaginary part of a complex number?	The imaginary part is the part before the \(i\) (it doesn’t include the \(i\)). The real part is usually written before the imaginary part.	video-as-further-pure
How do you simplify \(i^{13}\)?	\(i^{13}=i^{12}\times i=i\). Subtract 4 from the power of \(i\) repeatedly to simplify.	video-as-further-pure
How do you find \(\sqrt{-9}\)?	\(\sqrt{-9}=\sqrt{9}\times\sqrt{-1}=3i\)	video-as-further-pure
How do you add \((a+bi)+(c+di)\)?	\((a+bi)+(c+di)=(a+c)+(b+d)i\)	video-as-further-pure
How do you subtract \((a+bi)-(c+di)\)?	\((a+bi)-(c+di)=(a-c)+(b-d)i\)	video-as-further-pure
How do you multiply \((a+bi)(c+di)\)?	\((a+bi)(c+di)=(ac-bd)+(ad+bc)i\)	video-as-further-pure
What is the complex conjugate of \(3+4i\)?	\(3-4i\) (same real part, opposite imaginary part).	video-as-further-pure
How do you divide \(\frac{5+2i}{3-4i}\)?	Multiply the numerator and denominator by the conjugate of the denominator: \(=\frac{(5+2i)(3+4i)}{(3-4i)(3+4i)}=\frac7{25}+\frac{26}{25}i\)	video-as-further-pure
How do you simplify \((2+3i)^3\)?	Write out all the brackets: \((2+3i)(2+3i)(2+3i)=-46+9i\)	video-as-further-pure
What do polar coordinates measure?	\(r\) (distance from the origin) and \(\theta\) (angle anticlockwise from the positive \(x\) axis).	video-as-further-pure
How do you find the distance between two polar points?	Use the cosine rule: \(a^2=b^2+c^2-2bc\cos A\), where \(A\) is the difference between their \(\theta\) values.	video-as-further-pure
What does a negative radius \(r\) mean in polar form?	Go away from the origin in the opposite direction to the angle \(\theta\).	video-as-further-pure
How do you convert a point from polar \((r,\theta)\) to Cartesian \((x,y)\)?	\(x=r\cos\theta\), \(y=r\sin\theta\)	video-as-further-pure
How do you convert a point from Cartesian \((x,y)\) to polar \((r,\theta)\)?	\(r=\sqrt{x^2+y^2}\), \(\theta=\tan^{-1}(y \div x)\), then check the quadrant.	video-as-further-pure
How do you convert a line from polar to Cartesian form?	Substitute \(x=r\cos\theta\), \(y=r\sin\theta\), \(r^2=x^2+y^2\), or \(\theta=\tan^{-1}(y\div x)\) into the polar equation.	video-as-further-pure
Convert \(r=2\cos\theta\) from polar to Cartesian form.	\(x^2+y^2=2x\) (or \(x^2-2x+y^2=0\))	video-as-further-pure
How do you convert a line from Cartesian to polar form?	Substitute \(x=r\cos\theta\) and \(y=r\sin\theta\) into the Cartesian equation.	video-as-further-pure
What is the condition for a polar line to have a tangent at the pole?	\(r\) must equal \(0\) and change sign when \(\theta\) changes quadrant.	video-as-further-pure
What is the value of \(\frac{d}{d\theta}\sin\theta\)?	\(\cos\theta\)	video-as-further-pure
What is the value of \(\frac{d}{d\theta}\cos\theta\)?	\(-\sin\theta\)	video-as-further-pure
How do you find the minimum value of \(r\) for a polar line \(r=f(\theta)\)?	Differentiate \(f(\theta)\) and set it to \(0\) to find critical points, then substitute back to find \(r\).	video-as-further-pure
What is an Argand diagram?	A graph where the horizontal axis represents the real part and the vertical axis represents the imaginary part of a complex number.	video-as-further-pure
How is a complex conjugate shown on an Argand diagram?	As the point reflected across the horizontal (real) axis.	video-as-further-pure
What is the modulus-argument form of a complex number?	\(z=r(\cos\theta+i\sin\theta)\) where \(r\) is the modulus and \(\theta\) is the argument.	video-as-further-pure
How do you calculate the modulus $	z	video-as-further-pure
Convert \(z=3+4i\) to modulus-argument form.	$	video-as-further-pure
What does the locus \(\arg z=\theta\) look like on an Argand diagram?	A half-line from the origin at an angle \(\theta\) to the positive real axis.	video-as-further-pure
What does the locus $	z-w	video-as-further-pure
What happens to the modulus when multiplying two complex numbers?	$	video-as-further-pure
What happens to the argument when dividing two complex numbers?	\(\arg z-\arg w=\arg\left(\frac zw\right)\) (the new argument is the difference).	video-as-further-pure
What does \(Re(z)=k\) represent on an Argand diagram?	A vertical line where the real part of \(z\) is equal to \(k\).	video-as-further-pure
How do you solve a quadratic equation with complex roots?	Use the quadratic formula \(z=\frac{-b\pm\sqrt{b^2-4ac}}{2a}\).	video-as-further-pure
How do you factorise a quadratic with complex roots \(a\) and \(b\)?	The factors are \((z-a)(z-b)\).	video-as-further-pure
How do you solve a cubic equation like \(z^3+z^2+z-39=0\)?	Find a real root (e.g. \(z=3\)), use factor theorem and polynomial division to find the quadratic factor \(z^2+4z+13\), then solve the quadratic.	video-as-further-pure
What is the rule for complex conjugate solutions?	If a polynomial has real coefficients, any complex roots must come in conjugate pairs.	video-as-further-pure
What is the sum of roots for a quadratic \(ax^2+bx+c=0\)?	\(p+q=-\frac ba\)	video-as-further-pure
What is the product of roots for a cubic \(ax^3+bx^2+cx+d=0\)?	\(pqr=-\frac da\)	video-as-further-pure
What is the sum of products of roots taken two at a time for a quartic \(ax^4+bx^3+cx^2+dx+e=0\)?	\(pq + pr + ps + qr + qs + rs = \frac ca\)	video-as-further-pure
How do you find \(p^2+q^2\) for the roots of a quadratic?	\(p^2+q^2=(p+q)^2-2pq\). Find \(p+q\) and \(pq\) from the coefficients.	video-as-further-pure
How do you find \(\frac1p+\frac1q\) for the roots of a quadratic?	\(\frac1p+\frac1q=\frac{p+q}{pq}\). Find \(p+q\) and \(pq\) from the coefficients.	video-as-further-pure
How do you find a quadratic given one complex root?	Use the conjugate root theorem, then use \(p+q=-\frac ba\) and \(pq=\frac ca\) to find the coefficients.	video-as-further-pure
How do you solve a quadratic inequality like \(x^2-5x+6&lt;0\)?	Factorise to \((x-2)(x-3)&lt;0\). The solution is the region between the critical points: \(2&lt;x&lt;3\).	video-as-further-pure
How do you solve a cubic inequality?	Find one root by inspection, use factor theorem and polynomial division to find the quadratic factor, factorise the quadratic to find all critical points, then sketch the graph to find the regions satisfying the inequality.	video-as-further-pure
In the rational function \(y=\frac{ax+b}{cx+d}\), what is the vertical asymptote?	\(x=-\frac dc\)	video-as-further-pure
In the rational function \(y=\frac{ax+b}{cx+d}\), what is the horizontal asymptote?	\(y=\frac ac\)	video-as-further-pure
How do you solve a rational inequality like \(\frac{ax+b}{cx+d}&lt;5\)?	Multiply by \((cx+d)^2\) (which is always positive) to avoid sign flipping.	video-as-further-pure
In the rational function \(y=\frac{ax^2+bx+c}{dx^2+ex+f}\), what are the vertical asymptotes?	The roots of \(dx^2+ex+f=0\).	video-as-further-pure
In the rational function \(y=\frac{ax^2+bx+c}{dx^2+ex+f}\), what is the horizontal asymptote?	\(y=\frac ad\)	video-as-further-pure
What is the definition of \(\sinh x\)?	\(\sinh x=\frac{e^x-e^{-x}}{2}\)	video-as-further-pure
What is the definition of \(\cosh x\)?	\(\cosh x=\frac{e^x+e^{-x}}{2}\)	video-as-further-pure
What is the definition of \(\tanh x\)?	\(\tanh x=\frac{\sinh x}{\cosh x}=\frac{e^x-e^{-x}}{e^x+e^{-x}}\)	video-as-further-pure
What is \(\cosh0\)?	1	video-as-further-pure
What is \(\sinh0\)?	0	video-as-further-pure
Prove that \(\cosh^2 x-\sinh^2 x\equiv 1\)	\(\cosh^2 x-\sinh^2 x = \left(\frac{e^x+e^{-x}}{2}\right)^2 - \left(\frac{e^x-e^{-x}}{2}\right)^2 = \frac{(e^{2x}+2+e^{-2x})-(e^{2x}-2+e^{-2x})}{4}=1\)	video-as-further-pure
What is the inverse hyperbolic function for \(\sinh\)?	\(\operatorname{arsinh}\)	video-as-further-pure
What is the formula for \(\operatorname{arsinh} x\)?	\(\operatorname{arsinh} x=\ln\left(x+\sqrt{x^2+1}\right)\)	video-as-further-pure
What is the formula for \(\operatorname{arcosh} x\)?	\(\operatorname{arcosh} x=\ln\left(x+\sqrt{x^2-1}\right)\)	video-as-further-pure
What is the formula for \(\operatorname{artanh} x\)?	\(\operatorname{artanh} x=\frac12\ln\left(\frac{1+x}{1-x}\right)\)	video-as-further-pure
How do you solve a hyperbolic trig equation?	Use the exponential forms to write the equation in terms of \(e^x\), solve for \(e^x\), then take the natural logarithm to find \(x\).	video-as-further-pure
